	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000143674	16.0014581749273	3.4335807555057	0.994172097156428	3.45370863387392	0.000552934418969882	0.0110731546868707	MAP3K21	ENSG00000143674	MAP3K21	protein_coding	mitogen-activated protein kinase kinase kinase 21 [Source:HGNC Symbol;Acc:HGNC:29798]	1	233327724	233385148	1
ENSG00000144847	760.11254023032	-1.09534552563143	0.317183322128455	-3.45335157687713	0.000553666890383196	0.0110770896646172	IGSF11	ENSG00000144847	IGSF11	protein_coding	immunoglobulin superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:16669]	3	118900557	119146068	-1
ENSG00000148019	1791.80520249926	-0.643348307827738	0.186398105983258	-3.45147449022643	0.000557532458159494	0.0111221267497898	CEP78	ENSG00000148019	CEP78	protein_coding	centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]	9	78236062	78279690	1
ENSG00000175471	1346.38472451504	-1.24875366011618	0.36175128652867	-3.45196743347922	0.000556514891631349	0.0111221267497898	MCTP1	ENSG00000175471	MCTP1	protein_coding	multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]	5	94703741	95284575	-1
ENSG00000230373	42.5536902578058	1.66738775700068	0.483073445413923	3.45162370821682	0.000557224249628113	0.0111221267497898	NA	ENSG00000230373	GOLGA6L5P	transcribed_unprocessed_pseudogene	golgin A6 family like 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:30472]	15	84507885	84516814	-1
ENSG00000184428	426.7906392221	0.786179611673671	0.227946557287452	3.44896462148477	0.000562740426126703	0.011215194201312	TOP1MT	ENSG00000184428	TOP1MT	protein_coding	DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]	8	143304384	143359979	-1
ENSG00000173083	23.602846276458	2.80162640684843	0.812409042262061	3.44854163494737	0.00056362257011077	0.0112219534262806	HPSE	ENSG00000173083	HPSE	protein_coding	heparanase [Source:HGNC Symbol;Acc:HGNC:5164]	4	83292461	83335153	-1
ENSG00000089041	730.989538380454	-0.776256336783481	0.225119067108837	-3.44820341854112	0.000564328851257049	0.0112252015100379	P2RX7	ENSG00000089041	P2RX7	protein_coding	purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]	12	121132819	121188032	1
ENSG00000258311	122.293677048403	-1.10925025769891	0.322127358605682	-3.44351458534992	0.000574205621123401	0.011410680357459	NA	ENSG00000258311	AC009779.3	protein_coding	novel protein	12	55716036	55724703	1
ENSG00000188677	701.10051070855	1.15524441195331	0.335541781693918	3.44292268498212	0.000575463805667731	0.0114246978594957	PARVB	ENSG00000188677	PARVB	protein_coding	parvin beta [Source:HGNC Symbol;Acc:HGNC:14653]	22	43999211	44172949	1
ENSG00000173110	150.242765518674	-1.54190108473416	0.447927706797058	-3.44229897221505	0.000576792390205074	0.0114400847681077	HSPA6	ENSG00000173110	HSPA6	protein_coding	heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]	1	161524540	161526894	1
ENSG00000161021	1046.98278706503	0.644345510090967	0.187287338981362	3.44041147466509	0.000580830410529055	0.011509129524836	MAML1	ENSG00000161021	MAML1	protein_coding	mastermind like transcriptional coactivator 1 [Source:HGNC Symbol;Acc:HGNC:13632]	5	179732822	179777283	1
ENSG00000170234	1192.31303851838	-0.745248961875307	0.216718797030755	-3.43878321625026	0.0005843349571492	0.011567481378738	PWWP2A	ENSG00000170234	PWWP2A	protein_coding	PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]	5	160061801	160119450	-1
ENSG00000270629	5490.35252618456	-0.454279833560808	0.132300867007707	-3.43368750209586	0.000595430225272235	0.0117758435078481	NBPF14	ENSG00000270629	NBPF14	protein_coding	NBPF member 14 [Source:HGNC Symbol;Acc:HGNC:25232]	1	148531385	148679742	-1
ENSG00000107537	612.232299204281	0.884696842582465	0.257709055663807	3.43292881308988	0.000597098847721283	0.0117975543841833	PHYH	ENSG00000107537	PHYH	protein_coding	phytanoyl-CoA 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:8940]	10	13277796	13302412	-1
ENSG00000111252	1919.9103288692	0.651029352336254	0.189689258279606	3.43208338859454	0.000598963358617879	0.0118230904799959	SH2B3	ENSG00000111252	SH2B3	protein_coding	SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]	12	111405948	111451623	1
ENSG00000078177	2433.83898081188	-0.684576374076253	0.199520240886317	-3.43111240761939	0.000601111458935959	0.0118541703452571	N4BP2	ENSG00000078177	N4BP2	protein_coding	NEDD4 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29851]	4	40056850	40158252	1
ENSG00000136943	83.1492586903474	1.64265368409298	0.479002649035638	3.42932066743281	0.000605094158764511	0.0119213355378324	CTSV	ENSG00000136943	CTSV	protein_coding	cathepsin V [Source:HGNC Symbol;Acc:HGNC:2538]	9	97029677	97039643	-1
ENSG00000050344	42.990914978502	-2.47148055562962	0.72088989532236	-3.4283745294064	0.000607207139424432	0.011951571381414	NFE2L3	ENSG00000050344	NFE2L3	protein_coding	nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]	7	26152198	26187137	1
ENSG00000120332	226.304159600463	-1.11178569008945	0.324429810556004	-3.426891284078	0.000610533449873646	0.0119862656499828	TNN	ENSG00000120332	TNN	protein_coding	tenascin N [Source:HGNC Symbol;Acc:HGNC:22942]	1	175067858	175148066	1
ENSG00000178162	315.746044376257	-1.05048362025119	0.306548286330684	-3.42681289406392	0.000610709717396424	0.0119862656499828	NA	ENSG00000178162	FAR2P2	transcribed_unprocessed_pseudogene	fatty acyl-CoA reductase 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49279]	2	130416755	130431363	-1
ENSG00000197063	539.351441146449	1.04886420506693	0.306068264333583	3.42689630808562	0.000610522154521486	0.0119862656499828	MAFG	ENSG00000197063	MAFG	protein_coding	MAF bZIP transcription factor G [Source:HGNC Symbol;Acc:HGNC:6781]	17	81918270	81927735	-1
ENSG00000135677	5395.98094247456	-0.724483507292683	0.211489513681028	-3.42562378002988	0.000613389369658391	0.0120274365301043	GNS	ENSG00000135677	GNS	protein_coding	glucosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4422]	12	64713445	64759431	-1
ENSG00000276664	7.26473558793095	5.6968167159081	1.66382210515464	3.42393378370136	0.000617216582065835	0.0120910095749333	NA	ENSG00000276664	RF01882	misc_RNA		22	30971005	30971149	1
ENSG00000073792	1057.19818500318	1.0530959349213	0.307658340385309	3.42293965963157	0.000619478270462957	0.0121238233102821	IGF2BP2	ENSG00000073792	IGF2BP2	protein_coding	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]	3	185643739	185825056	-1
ENSG00000143952	2130.38636036387	-0.581472254979868	0.170055812346875	-3.41930244521014	0.000627819021951305	0.0122754358814263	VPS54	ENSG00000143952	VPS54	protein_coding	VPS54 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:18652]	2	63892146	64019428	-1
ENSG00000184828	20.0412013905275	3.87573938668593	1.13428268684994	3.41690782343631	0.000633367204577473	0.0123722117362974	ZBTB7C	ENSG00000184828	ZBTB7C	protein_coding	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]	18	48026672	48410752	-1
ENSG00000172819	492.366210708177	1.02949550209795	0.301478547491258	3.41482175320551	0.000638237632285731	0.0124555780419728	RARG	ENSG00000172819	RARG	protein_coding	retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]	12	53210567	53232980	-1
ENSG00000285838	7.01866242410384	5.64937578117823	1.65533757250357	3.41282399132281	0.0006429345190176	0.012535403494846	NA	ENSG00000285838	AL646090.2	lncRNA	novel transcript	6	68040290	68093001	1
ENSG00000204977	1815.41957329656	-0.781417445525788	0.229026333180536	-3.41191091292465	0.000645091921510805	0.0125656123862995	TRIM13	ENSG00000204977	TRIM13	protein_coding	tripartite motif containing 13 [Source:HGNC Symbol;Acc:HGNC:9976]	13	49995888	50020481	1
ENSG00000240583	193.465748408392	-2.28521041972669	0.669976594116635	-3.41088097672985	0.000647533513067105	0.0126012948348003	AQP1	ENSG00000240583	AQP1	protein_coding	aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]	7	30911694	30925517	1
ENSG00000272568	19.3652927227508	-2.9905462542471	0.877955875256158	-3.40626031276863	0.000658593511580175	0.0128044704645602	LOC100506497	ENSG00000272568	AC005162.3	lncRNA	novel transcript, antisense to CPVL	7	28979967	29013367	1
ENSG00000240230	562.023709128344	0.813550263813864	0.238910869713177	3.40524591782101	0.000661044961279646	0.0128400528334271	COX19	ENSG00000240230	COX19	protein_coding	cytochrome c oxidase assembly factor COX19 [Source:HGNC Symbol;Acc:HGNC:28074]	7	898778	975549	-1
ENSG00000117009	14.1942648327692	-4.21810547513979	1.23882389983555	-3.40492742810315	0.000661816391744074	0.0128429665428871	KMO	ENSG00000117009	KMO	protein_coding	kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]	1	241532134	241595642	1
ENSG00000175147	48.7546708268764	-2.21176907015024	0.649675605793373	-3.40442068384154	0.000663045529003713	0.0128547485440148	TMEM51-AS1	ENSG00000175147	TMEM51-AS1	lncRNA	TMEM51 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26301]	1	15111815	15153618	-1
ENSG00000138798	311.289195350215	1.32344201610468	0.389158758925652	3.40077663871243	0.000671947078104421	0.0130151173975483	EGF	ENSG00000138798	EGF	protein_coding	epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]	4	109912884	110013755	1
ENSG00000168621	40.526052726623	2.20818631803386	0.649633438288132	3.39912662724492	0.00067601410324624	0.0130816324642229	GDNF	ENSG00000168621	GDNF	protein_coding	glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]	5	37812677	37840041	-1
ENSG00000166562	1905.85460386811	-0.695078109287374	0.204656275702325	-3.39631954555048	0.000682985751695699	0.0132041782322685	SEC11C	ENSG00000166562	SEC11C	protein_coding	SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]	18	59139866	59158832	1
ENSG00000269897	60.7265102410014	-6.91324171247099	2.03722335759715	-3.39346281628391	0.000690149273968192	0.0133302009767296	COMMD3-BMI1	ENSG00000269897	COMMD3-BMI1	protein_coding	COMMD3-BMI1 readthrough [Source:HGNC Symbol;Acc:HGNC:48326]	10	22316388	22329542	1
ENSG00000169429	16.1242327150216	2.73023351787436	0.804693446606911	3.39288648290442	0.000691602924453392	0.0133458054525474	CXCL8	ENSG00000169429	CXCL8	protein_coding	C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]	4	73740541	73743716	1
ENSG00000129493	1223.54577134771	-0.566789677214356	0.167087562483717	-3.39217155836832	0.000693410089394544	0.0133557374813766	HEATR5A	ENSG00000129493	HEATR5A	protein_coding	HEAT repeat containing 5A [Source:HGNC Symbol;Acc:HGNC:20276]	14	31291788	31420550	-1
ENSG00000154655	623.288401926974	-1.06015857388821	0.312511935683359	-3.39237786732849	0.000692888137758086	0.0133557374813766	L3MBTL4	ENSG00000154655	L3MBTL4	protein_coding	L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677]	18	5954706	6415237	-1
ENSG00000169418	1845.99070797463	1.01615056412393	0.299604212230317	3.39164311662875	0.000694748688520048	0.0133690606570241	NPR1	ENSG00000169418	NPR1	protein_coding	natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943]	1	153678688	153693992	1
ENSG00000114646	4170.03521966984	-0.88818622259938	0.262010930500928	-3.38988232628804	0.000699226310651387	0.0134427071276579	CSPG5	ENSG00000114646	CSPG5	protein_coding	chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]	3	47562238	47580792	-1
ENSG00000136295	1636.30972986962	0.954658839467135	0.281648877858004	3.38953539146865	0.000700111709152048	0.0134472199749492	TTYH3	ENSG00000136295	TTYH3	protein_coding	tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222]	7	2631986	2664802	1
ENSG00000269293	126.698086718083	-1.25499384306584	0.370518619352193	-3.38712760308793	0.000706285295545563	0.013553201674132	ZSCAN16-AS1	ENSG00000269293	ZSCAN16-AS1	lncRNA	ZSCAN16 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48982]	6	28015122	28137293	-1
ENSG00000111670	1630.37536703486	-0.773516477275293	0.228408721533507	-3.38654527761463	0.000707785959703895	0.0135693992849725	GNPTAB	ENSG00000111670	GNPTAB	protein_coding	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta [Source:HGNC Symbol;Acc:HGNC:29670]	12	101745499	101830959	-1
ENSG00000259040	60.0104090310654	3.46075653884753	1.02202780684752	3.38616671254996	0.000708763117828095	0.0135755397183997	BLOC1S5-TXNDC5	ENSG00000259040	BLOC1S5-TXNDC5	protein_coding	BLOC1S5-TXNDC5 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:42001]	6	7881522	8064364	-1
ENSG00000132600	850.926656312208	-0.572287036665609	0.169045819624396	-3.38539597096916	0.000710756443433807	0.0136011142744875	PRMT7	ENSG00000132600	PRMT7	protein_coding	protein arginine methyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:25557]	16	68310974	68358563	1
ENSG00000170965	275.351681451431	-1.91599195753673	0.566044785669229	-3.38487696741428	0.000712101646580176	0.0136142504439154	PLAC1	ENSG00000170965	PLAC1	protein_coding	placenta enriched 1 [Source:HGNC Symbol;Acc:HGNC:9044]	X	134565838	134764322	-1
ENSG00000114738	381.74801056868	0.862150077767213	0.254799143240658	3.38364590556299	0.000715301896612518	0.0136604445229607	MAPKAPK3	ENSG00000114738	MAPKAPK3	protein_coding	mitogen-activated protein kinase-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888]	3	50611520	50649291	1
ENSG00000197081	2487.07403876904	0.652952954298731	0.192984966147212	3.3834394840925	0.000715839813149778	0.0136604445229607	IGF2R	ENSG00000197081	IGF2R	protein_coding	insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	6	159969099	160113507	1
ENSG00000219626	479.244961275455	-1.38850892055658	0.410445039424847	-3.3829350757955	0.000717155839328966	0.0136729333315606	FAM228B	ENSG00000219626	FAM228B	protein_coding	family with sequence similarity 228 member B [Source:HGNC Symbol;Acc:HGNC:24736]	2	24076526	24169640	1
ENSG00000163545	50.6578468899299	1.46210449463067	0.432266654310678	3.38241333225725	0.000718519458801789	0.0136863056728632	NUAK2	ENSG00000163545	NUAK2	protein_coding	NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]	1	205302059	205321791	-1
ENSG00000173706	1649.35693472472	0.856562860447477	0.253260838435552	3.38213703207593	0.00071924256720325	0.0136874642139867	HEG1	ENSG00000173706	HEG1	protein_coding	heart development protein with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:29227]	3	124965710	125055997	-1
ENSG00000261488	15.1205857549501	5.28058251088948	1.56181073258943	3.38106429972757	0.000722056440368894	0.0137283720819723	NA	ENSG00000261488	TBILA	lncRNA	TGF-beta induced lncRNA [Source:HGNC Symbol;Acc:HGNC:53943]	3	112133423	112135359	1
ENSG00000121210	1268.55706678186	-0.847643229779439	0.250816928889386	-3.3795295777394	0.000726099939756176	0.0137925619990266	TMEM131L	ENSG00000121210	TMEM131L	protein_coding	transmembrane 131 like [Source:HGNC Symbol;Acc:HGNC:29146]	4	153466346	153636711	1
ENSG00000152661	2057.90587975201	3.35797760385735	0.994402246362316	3.37688054923586	0.000733128804571805	0.0139132901782236	GJA1	ENSG00000152661	GJA1	protein_coding	gap junction protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:4274]	6	121435595	121449727	1
ENSG00000189060	2718.12376682014	1.18515042887014	0.35105354544205	3.37598193853246	0.000735527475808602	0.0139460058188407	H1F0	ENSG00000189060	H1F0	protein_coding	H1 histone family member 0 [Source:HGNC Symbol;Acc:HGNC:4714]	22	37805093	37807436	1
ENSG00000153339	2103.27936235104	-0.556244335043217	0.164900554422083	-3.37321082389718	0.000742970420159725	0.0140742160159863	TRAPPC8	ENSG00000153339	TRAPPC8	protein_coding	trafficking protein particle complex 8 [Source:HGNC Symbol;Acc:HGNC:29169]	18	31829180	31953136	-1
ENSG00000111144	1208.04461655219	-0.545010398284461	0.161681101482524	-3.37089736083576	0.000749237668523327	0.0141799403803769	LTA4H	ENSG00000111144	LTA4H	protein_coding	leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]	12	96000753	96043520	-1
ENSG00000269743	221.801040769849	-0.841723853758025	0.249789149385067	-3.36973745989443	0.000752398323855818	0.0142267302462289	SLC25A53	ENSG00000269743	SLC25A53	protein_coding	solute carrier family 25 member 53 [Source:HGNC Symbol;Acc:HGNC:31894]	X	104099214	104157009	-1
ENSG00000123104	4719.73194232316	-0.530860911331352	0.157696474634447	-3.3663460934173	0.000761710744939174	0.0143896489631242	ITPR2	ENSG00000123104	ITPR2	protein_coding	inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]	12	26335352	26833194	-1
ENSG00000083123	685.656346651739	-0.782234497451186	0.232389600385747	-3.36604777560073	0.00076253500202652	0.0143920647368786	BCKDHB	ENSG00000083123	BCKDHB	protein_coding	branched chain keto acid dehydrogenase E1 subunit beta [Source:HGNC Symbol;Acc:HGNC:987]	6	80106647	80346270	1
ENSG00000083097	2590.55131408482	-0.780972320632191	0.232194104908811	-3.36344594510227	0.00076975909261315	0.0145019244913728	DOPEY1	ENSG00000083097	DOP1A	protein_coding	DOP1 leucine zipper like protein A [Source:HGNC Symbol;Acc:HGNC:21194]	6	83067666	83171350	1
ENSG00000169851	3905.427125623	0.743843931262547	0.221141896313286	3.36364996259579	0.000769190341875059	0.0145019244913728	PCDH7	ENSG00000169851	PCDH7	protein_coding	protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]	4	30720415	31146805	1
ENSG00000164509	8.38414161175248	5.82552135585317	1.73250431478082	3.36248591484181	0.000772440666586104	0.0145391905795401	IL31RA	ENSG00000164509	IL31RA	protein_coding	interleukin 31 receptor A [Source:HGNC Symbol;Acc:HGNC:18969]	5	55851357	55922854	1
ENSG00000158079	983.737525202293	-0.654212510183979	0.194602920904914	-3.36178155570253	0.000774413608133862	0.0145498236720932	PTPDC1	ENSG00000158079	PTPDC1	protein_coding	protein tyrosine phosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30184]	9	94030794	94109856	1
ENSG00000184009	48536.9460402173	1.06051225107485	0.315446603055002	3.36193904389562	0.000773972071015313	0.0145498236720932	ACTG1	ENSG00000184009	ACTG1	protein_coding	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	17	81509971	81523847	-1
ENSG00000163171	1463.69883118879	1.10753602565731	0.329493604855041	3.36132783561781	0.000775686974663707	0.0145605110857174	CDC42EP3	ENSG00000163171	CDC42EP3	protein_coding	CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]	2	37641882	37738468	-1
ENSG00000163882	1585.6960331577	0.792450926601632	0.235816463776918	3.36045632230025	0.000778138333103236	0.0145932712615649	POLR2H	ENSG00000163882	POLR2H	protein_coding	RNA polymerase II subunit H [Source:HGNC Symbol;Acc:HGNC:9195]	3	184361718	184368596	1
ENSG00000082482	662.696020884228	-1.34348433731931	0.400245553949812	-3.35665024648288	0.000788928429771554	0.0147732989696939	KCNK2	ENSG00000082482	KCNK2	protein_coding	potassium two pore domain channel subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:6277]	1	215005775	215237093	1
ENSG00000198040	2438.90075347389	-0.718354631015481	0.214029666962808	-3.35633205064188	0.000789836765994708	0.0147732989696939	ZNF84	ENSG00000198040	ZNF84	protein_coding	zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159]	12	133037292	133063304	1
ENSG00000276476	8.22494132523407	-5.84471598506851	1.74140805955164	-3.35631614486346	0.000789882196811908	0.0147732989696939	LINC00540	ENSG00000276476	AL136962.1	lncRNA	long intergenic non-protein coding RNA 540	13	22040972	22276526	1
